Day	Susceptible-LB	Susceptible-UB	Exposed-LB	Exposed-UB	Current Detected Mild Infections-LB	Current Detected Mild Infections-UB	Current Undetected Mild Infections-LB	Current Undetected Mild Infections-UB	Current Hospitalizations-LB	Current Hospitalizations-UB	Current ICU patients-LB	Current ICU patients-UB	ventilators-LB	ventilators-UB	Recovered-LB	Recovered-UB	Deaths-LB	Deaths-UB	new infections today-LB	new infections today-UB	total number of infections-LB	total number of infections-UB	Confirmed total number of infections-LB	Confirmed total number of infections-UB	
0	542363	542363	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	
1	542360	542360	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	4	4	0	0	
2	542357	542357	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	7	7	0	0	
3	542353	542353	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	11	11	0	0	
4	542348	542348	15	15	1	1	0	0	0	0	0	0	0	0	0	0	0	0	4	5	16	16	1	1	
5	542341	542342	18	19	3	3	1	1	0	0	0	0	0	0	0	0	0	0	6	7	22	23	3	3	
6	542333	542335	22	24	5	6	1	2	0	0	0	0	0	0	0	0	0	0	7	8	29	31	5	6	
7	542323	542325	28	29	8	9	2	3	0	0	0	0	0	0	0	0	0	0	9	10	39	41	8	9	
8	542311	542314	34	37	12	13	3	4	0	0	0	0	0	0	0	0	0	0	11	13	50	53	12	13	
9	542295	542299	43	47	16	18	5	6	0	0	0	0	0	0	0	0	0	0	15	17	65	69	16	18	
10	542274	542280	55	60	21	23	7	8	0	0	0	0	0	0	1	1	0	0	19	21	84	90	22	23	
11	542249	542257	68	74	26	28	9	10	0	1	0	0	0	0	3	4	0	0	23	25	107	115	30	31	
12	542218	542227	86	93	32	35	11	12	1	1	0	0	0	0	6	6	0	0	29	32	137	146	38	40	
13	542179	542191	108	116	40	44	13	15	2	2	0	0	0	0	9	10	0	0	36	39	173	185	50	53	
14	542133	542148	131	141	51	57	16	18	3	3	0	0	0	0	13	13	0	0	42	46	216	231	64	69	
15	542075	542095	162	175	64	71	21	23	4	4	0	0	0	0	18	19	0	0	53	58	269	289	82	87	
16	542005	542030	197	213	80	89	26	28	5	6	0	0	0	0	24	25	0	0	64	70	334	359	104	112	
17	541920	541951	239	259	100	111	32	35	6	7	0	1	0	1	32	34	0	0	78	86	413	444	132	141	
18	541815	541854	294	319	123	136	40	44	8	9	1	1	1	1	41	44	0	0	97	106	510	549	165	176	
19	541685	541733	361	391	151	168	50	55	9	11	1	1	1	1	54	58	0	0	120	130	631	679	205	220	
20	541529	541589	441	477	185	205	61	67	13	14	1	2	1	1	70	75	0	0	144	156	775	835	255	274	
21	541335	541410	541	585	226	252	75	82	16	18	2	2	1	1	89	95	0	0	179	194	954	1029	315	339	
22	541099	541191	662	716	276	307	93	101	20	22	2	2	1	1	115	122	0	0	218	237	1173	1265	390	419	
23	540812	540926	807	873	338	377	114	124	25	27	2	3	1	2	145	155	0	0	265	288	1438	1552	482	519	
24	540459	540601	988	1070	413	460	140	152	31	34	3	4	2	2	181	194	0	0	325	353	1763	1905	592	638	
25	540029	540202	1207	1307	504	562	172	187	38	42	4	4	2	3	227	244	0	0	398	431	2162	2335	728	785	
26	539507	539718	1472	1593	618	688	210	228	47	51	5	5	3	3	282	303	0	0	483	523	2646	2857	895	965	
27	538866	539128	1797	1946	754	841	258	280	58	62	5	6	3	3	348	375	0	1	590	641	3236	3498	1097	1183	
28	538083	538403	2197	2377	921	1027	317	344	71	77	6	7	3	4	431	465	1	1	724	784	3961	4281	1343	1450	
29	537132	537521	2681	2897	1125	1255	387	420	87	94	8	9	4	4	534	576	1	1	882	951	4843	5232	1646	1778	
30	536051	536521	3197	3456	1377	1535	471	510	106	114	10	12	5	6	658	709	1	1	1000	1081	5843	6313	2016	2177	
31	534832	535394	3734	4034	1682	1876	572	620	130	141	13	14	6	7	810	873	1	1	1126	1219	6970	7532	2468	2667	
32	533467	534131	4272	4617	2055	2292	700	757	159	172	16	18	7	9	995	1074	1	1	1262	1366	8233	8897	3021	3266	
33	531976	532750	4771	5157	2513	2798	852	921	195	210	20	22	9	10	1221	1319	1	2	1381	1491	9614	10388	3696	3994	
34	530389	531278	5242	5662	3014	3353	1020	1101	238	258	25	27	11	13	1498	1619	1	2	1471	1587	11086	11975	4462	4821	
35	528733	529743	5651	6100	3549	3950	1205	1302	291	315	30	33	14	15	1838	1986	1	2	1535	1657	12621	13631	5322	5751	
36	527064	528197	5934	6403	4127	4594	1397	1510	356	386	37	41	17	19	2249	2430	2	2	1545	1670	14167	15300	6295	6804	
37	525439	526688	6061	6537	4711	5240	1596	1723	434	470	46	50	21	23	2753	2976	2	3	1508	1625	15676	16925	7359	7953	
38	523934	525291	5986	6456	5265	5851	1780	1922	530	573	56	61	26	28	3371	3645	2	3	1396	1506	17073	18430	8498	9182	
39	522597	524049	5694	6136	5747	6388	1944	2099	648	700	68	75	31	35	4123	4456	3	3	1242	1338	18315	19767	9692	10468	
40	521519	523048	5149	5546	6149	6835	2080	2247	775	837	83	91	39	42	4980	5382	3	4	1000	1079	19316	20845	10900	11771	
41	520740	522324	4364	4700	6436	7146	2171	2345	915	988	102	111	47	52	5948	6429	4	5	723	780	20040	21624	12086	13048	
42	520298	521912	3379	3637	6607	7321	2137	2307	1062	1147	124	135	58	64	7041	7611	5	6	411	443	20452	22066	13263	14316	
43	519334	521016	3032	3263	6568	7267	2041	2204	1211	1309	150	163	70	77	8246	8911	6	7	896	964	21348	23030	14322	15455	
44	518438	520181	2866	3081	6273	6932	1873	2024	1351	1460	183	199	85	93	9543	10309	7	8	834	897	22183	23926	15193	16393	
45	517634	519432	2891	3106	5712	6302	1634	1764	1473	1593	223	243	104	113	10915	11787	8	9	748	804	22932	24730	15845	17096	
46	516886	518737	3175	3412	4896	5390	1329	1435	1578	1706	269	291	125	136	12309	13293	10	11	695	748	23627	25478	16249	17530	
47	516199	518095	2920	3136	4491	4933	1132	1221	1648	1780	320	346	148	161	13694	14786	12	14	640	688	24269	26165	17037	18377	
48	515577	517515	2666	2862	4046	4441	1020	1099	1676	1808	376	407	175	189	15004	16199	15	17	580	623	24849	26787	17758	19151	
49	515018	516992	2439	2617	3656	4011	922	991	1651	1778	435	471	202	218	16210	17498	19	21	522	559	25372	27346	18402	19844	
50	514509	516516	2220	2378	3414	3743	862	926	1563	1684	496	537	229	248	17233	18601	23	25	475	510	25848	27855	18997	20483	
51	514041	516078	2016	2158	3349	3669	844	907	1411	1519	556	601	256	276	18044	19475	28	30	437	468	26286	28323	19539	21064	
52	513590	515655	1859	1988	3482	3813	879	944	1194	1284	614	664	282	304	18609	20083	34	37	422	452	26709	28774	20018	21577	
53	513133	515227	1765	1886	3186	3486	805	864	1080	1161	664	717	305	329	19563	21108	41	44	428	458	27137	29231	20469	22060	
54	512714	514835	1680	1795	2902	3173	733	786	972	1046	702	757	323	348	20459	22070	50	54	391	419	27529	29650	20881	22501	
55	512332	514477	1601	1710	2656	2901	671	719	877	945	722	779	332	358	21270	22941	61	66	358	383	27887	30032	21259	22905	
56	511977	514144	1510	1614	2440	2661	616	660	819	881	722	780	332	358	22011	23738	73	79	332	356	28220	30387	21624	23295	
57	511651	513836	1390	1483	2269	2473	576	617	801	861	701	757	323	349	22678	24454	87	95	307	327	28528	30713	21989	23684	
58	511345	513549	1285	1371	2121	2309	537	575	834	897	654	706	300	325	23257	25074	103	112	286	307	28815	31019	22325	24044	
59	511062	513283	1193	1271	1992	2168	503	538	761	819	628	677	288	311	23861	25721	120	130	266	284	29081	31302	22632	24372	
60	510795	513031	1112	1183	1877	2042	475	509	692	745	594	640	272	294	24421	26321	138	150	251	267	29333	31569	22916	24674	
61	510548	512798	1037	1103	1774	1929	449	481	633	680	552	595	254	274	24942	26879	157	170	232	247	29566	31816	23179	24953	
62	510311	512575	974	1035	1666	1810	422	452	579	623	506	545	233	252	25445	27416	177	192	223	238	29789	32053	23424	25215	
63	510093	512369	913	970	1540	1671	388	416	542	582	460	496	212	228	25938	27944	195	212	205	219	29995	32271	23654	25459	
64	509889	512176	854	907	1428	1548	361	387	505	542	416	448	191	206	26394	28431	213	231	192	204	30188	32475	23871	25688	
65	509697	511996	802	852	1327	1438	337	360	474	509	376	405	173	186	26806	28872	229	248	180	192	30368	32667	24069	25899	
66	509520	511827	746	792	1242	1344	314	336	448	480	347	374	159	172	27181	29273	242	262	168	179	30537	32844	24261	26102	
67	509356	511672	696	738	1182	1278	273	292	424	455	331	356	152	163	27519	29632	251	272	155	165	30692	33008	24457	26310	
68	509203	511527	649	687	1128	1215	235	251	400	428	332	358	152	164	27825	29958	256	277	144	153	30837	33161	24641	26505	
69	509059	511391	604	640	1078	1159	200	214	369	395	309	333	142	153	28135	30288	267	289	135	145	30973	33305	24813	26688	
70	508925	511263	563	596	1030	1105	166	177	342	365	285	307	132	142	28427	30599	277	300	127	135	31101	33439	24975	26859	
71	508800	511145	525	557	987	1056	134	143	318	340	264	284	122	132	28696	30884	286	310	117	125	31219	33564	25125	27016	
72	508683	511034	492	521	939	1002	103	110	297	318	245	264	113	122	28950	31154	295	319	111	118	31330	33681	25265	27164	
73	508573	510929	460	488	878	936	95	102	278	297	228	245	105	113	29185	31404	303	327	104	111	31435	33791	25392	27298	
74	508469	510831	431	457	820	874	88	95	260	278	211	227	97	105	29405	31636	310	335	97	104	31533	33895	25511	27423	
75	508375	510740	403	427	763	813	82	89	244	261	198	213	90	98	29608	31853	316	342	89	96	31624	33989	25620	27539	
76	508286	510656	377	399	711	758	77	83	229	245	185	200	85	92	29798	32054	322	348	84	90	31708	34078	25723	27648	
77	508203	510577	351	371	665	709	73	78	214	229	175	188	80	87	29974	32239	327	354	78	84	31787	34161	25821	27750	
78	508124	510502	327	346	623	664	69	74	198	211	165	178	75	82	30139	32415	332	359	74	79	31862	34240	25912	27846	
79	508017	510400	339	359	582	620	64	69	185	197	152	164	69	76	30296	32580	338	365	101	108	31964	34347	25996	27934	
80	507915	510303	351	372	542	578	61	66	173	184	142	153	64	70	30441	32734	343	370	96	103	32061	34449	26074	28016	
81	507818	510211	365	386	508	541	57	61	160	170	133	143	60	66	30576	32877	347	375	91	97	32153	34546	26147	28093	
82	507726	510123	377	400	474	506	53	58	150	160	124	133	56	61	30703	33010	352	380	87	93	32241	34638	26216	28166	
83	507635	510036	362	384	472	503	53	57	140	150	115	124	52	57	30822	33136	355	384	86	92	32328	34729	26311	28265	
84	507547	509951	350	370	472	502	52	56	132	141	108	116	49	53	30932	33252	359	387	84	89	32413	34817	26400	28359	
85	507458	509866	342	362	472	503	53	58	123	131	101	109	46	50	31035	33360	362	391	84	90	32498	34906	26484	28447	
86	507371	509782	338	358	475	506	53	57	115	123	95	102	43	47	31131	33461	365	394	83	88	32582	34993	26565	28532	
87	507284	509699	334	354	483	515	53	58	107	115	89	96	41	45	31220	33555	368	397	83	88	32665	35080	26646	28616	
88	507195	509613	335	355	493	525	53	58	100	108	83	89	38	41	31306	33645	371	401	84	90	32751	35169	26724	28698	
89	507106	509528	335	355	477	508	51	56	100	107	77	83	36	39	31411	33756	374	403	84	90	32836	35258	26803	28780	
90	507020	509445	334	354	464	495	51	55	99	106	72	77	33	36	31512	33862	376	406	82	87	32919	35344	26880	28861	
91	506934	509362	334	353	457	487	49	53	100	106	67	72	31	33	31606	33961	378	408	82	87	33002	35430	26957	28941	
92	506821	509253	357	377	456	485	48	52	100	107	62	67	29	31	31696	34055	381	411	108	114	33111	35543	27036	29022	
93	506710	509145	379	400	454	483	48	52	102	108	58	63	27	29	31784	34147	383	413	106	113	33219	35654	27115	29105	
94	506599	509038	403	424	451	480	49	53	104	111	54	59	25	27	31867	34235	385	415	105	112	33326	35765	27190	29184	
95	506485	508928	430	453	449	478	49	52	101	107	52	57	24	26	31956	34328	386	417	109	116	33436	35879	27267	29263	
96	506365	508812	437	461	471	500	51	56	98	104	51	55	23	25	32042	34417	388	418	114	121	33552	35999	27366	29366	
97	506243	508694	446	471	493	523	53	58	97	103	49	53	22	25	32127	34506	390	420	116	123	33670	36121	27466	29468	
98	506119	508574	460	485	512	543	55	60	97	104	48	52	22	24	32212	34595	391	421	119	126	33790	36245	27564	29570	
99	505988	508447	476	502	534	566	58	63	97	103	47	51	22	23	32297	34683	392	423	125	132	33917	36376	27665	29674	
100	505853	508316	491	518	564	597	61	66	96	103	46	50	21	23	32380	34770	394	424	129	137	34048	36511	27771	29784	
101	505710	508177	511	539	594	629	65	70	96	103	46	49	21	23	32463	34855	395	426	136	144	34187	36654	27878	29895	
102	505563	508033	534	562	604	641	66	71	101	107	46	50	21	23	32566	34962	396	427	142	150	34331	36801	27989	30010	
103	505413	507888	552	582	620	657	68	74	104	111	47	50	21	23	32668	35068	397	428	143	152	34476	36951	28104	30129	
